filename,height,weight,label,xmin,ymin,xmax,ymax,path
Jaguar_1,685,1024,Jaguar,0.0,0.0,1023.36,684.36021,./Jaguar_1.jpg
Jaguar_10,819,1024,Jaguar,430.08,156.121875,1023.36,818.360361,./Jaguar_10.jpg
Jaguar_11,682,1024,Jaguar,0.0,0.0,761.6,680.720568,./Jaguar_11.jpg
Jaguar_12,1024,768,Jaguar,0.0,0.0,767.360256,1023.36,./Jaguar_12.jpg
Jaguar_13,819,1024,Jaguar,123.52,31.352139,1023.36,783.16875,./Jaguar_13.jpg
Jaguar_14,1024,943,Jaguar,107.44636300000002,0.0,941.7354369999999,1022.73536,./Jaguar_14.jpg
Jaguar_15,768,1024,Jaguar,192.64,291.200256,723.84,657.2797439999999,./Jaguar_15.jpg
Jaguar_16,683,1024,Jaguar,94.08,0.0,807.68,594.5815520000001,./Jaguar_16.jpg
Jaguar_17,904,1024,Jaguar,211.2,156.855752,600.96,826.5326239999999,./Jaguar_17.jpg
Jaguar_18,685,1024,Jaguar,377.6,186.75977,641.28,566.6758399999999,./Jaguar_18.jpg
Jaguar_19,1024,620,Jaguar,0.0,11.52,619.3601600000001,1023.36,./Jaguar_19.jpg
Jaguar_2,745,1024,Jaguar,0.0,80.714045,995.84,744.3593,./Jaguar_2.jpg
Jaguar_20,683,1024,Jaguar,326.4,67.915471,1023.36,682.3593460000001,./Jaguar_20.jpg
Jaguar_21,721,1024,Jaguar,92.858368,33.296501,1023.36,720.3597520000001,./Jaguar_21.jpg
Jaguar_22,682,1024,Jaguar,0.0,77.545446,894.67392,681.337096,./Jaguar_22.jpg
Jaguar_23,1024,1012,Jaguar,0.0,0.0,1010.7208320000001,1022.72,./Jaguar_23.jpg
Jaguar_24,489,1024,Jaguar,83.2,161.50447499999999,969.6,379.40776500000004,./Jaguar_24.jpg
Jaguar_25,1024,1024,Jaguar,10.88,0.0,1023.36,1023.36,./Jaguar_25.jpg
Jaguar_26,718,1024,Jaguar,124.8,32.024954,972.8,579.65217,./Jaguar_26.jpg
Jaguar_27,1024,681,Jaguar,111.702387,357.51424,588.556293,553.2221440000001,./Jaguar_27.jpg
Jaguar_28,770,1024,Jaguar,0.0,260.67734,876.7119359999999,627.63008,./Jaguar_28.jpg
Jaguar_29,1024,869,Jaguar,165.09696499999998,3.84,693.6644769999999,1022.72,./Jaguar_29.jpg
Jaguar_3,768,1024,Jaguar,196.48,291.200256,703.36,487.68,./Jaguar_3.jpg
Jaguar_30,665,1024,Jaguar,261.76,110.72649,1023.36,664.3602699999999,./Jaguar_30.jpg
Jaguar_31,768,1024,Jaguar,424.32,163.839744,749.44,492.159744,./Jaguar_31.jpg
Jaguar_32,1017,1024,Jaguar,0.0,63.362151,996.48,1016.3603069999999,./Jaguar_32.jpg
Jaguar_33,682,1024,Jaguar,1.28,0.0,1023.36,681.35892,./Jaguar_33.jpg
Jaguar_34,685,1024,Jaguar,0.0,69.62066,904.8002560000001,684.1999199999999,./Jaguar_34.jpg
Jaguar_35,683,1024,Jaguar,0.0,185.000112,430.000128,552.999829,./Jaguar_35.jpg
Jaguar_36,768,1024,Jaguar,51.2,87.680256,932.48,767.360256,./Jaguar_36.jpg
Jaguar_37,683,1024,Jaguar,0.0,41.005954,1023.36,682.3593460000001,./Jaguar_37.jpg
Jaguar_38,768,773,Jaguar,26.104982999999997,21.252864000000002,772.516875,767.5169279999999,./Jaguar_38.jpg
Jaguar_39,704,1024,Jaguar,204.8,0.0,1023.36,703.3593599999999,./Jaguar_39.jpg
Jaguar_4,740,1024,Jaguar,72.32,186.92029999999997,990.72,563.32204,./Jaguar_4.jpg
Jaguar_40,680,1024,Jaguar,378.88,19.8492,1023.36,679.35944,./Jaguar_40.jpg
Jaguar_41,819,1024,Jaguar,261.12,0.0,1023.36,773.570889,./Jaguar_41.jpg
Jaguar_42,734,1024,Jaguar,99.2,84.47092199999999,1023.36,733.359952,./Jaguar_42.jpg
Jaguar_43,685,1024,Jaguar,271.36,0.0,1023.36,684.36021,./Jaguar_43.jpg
Jaguar_44,1024,864,Jaguar,0.0,0.0,712.3196160000001,1023.36,./Jaguar_44.jpg
Jaguar_45,685,1024,Jaguar,382.72,97.217255,1023.36,678.604155,./Jaguar_45.jpg
Jaguar_46,683,1024,Jaguar,536.000512,0.0,869.000192,675.999933,./Jaguar_46.jpg
Jaguar_47,690,1024,Jaguar,107.155456,194.7525,918.8536320000001,501.93981,./Jaguar_47.jpg
Jaguar_48,683,1024,Jaguar,65.28,124.29848700000001,872.32,625.9763300000001,./Jaguar_48.jpg
Jaguar_49,957,1024,Jaguar,42.88,0.0,1023.36,956.3597669999999,./Jaguar_49.jpg
Jaguar_5,768,994,Jaguar,402.518312,0.0,993.352906,767.353344,./Jaguar_5.jpg
Jaguar_50,683,1024,Jaguar,0.0,23.706246999999998,896.0,656.0898,./Jaguar_50.jpg
Jaguar_51,1024,768,Jaguar,0.0,91.52,636.159744,1023.36,./Jaguar_51.jpg
Jaguar_52,626,1024,Jaguar,0.0,0.0,980.48,625.359602,./Jaguar_52.jpg
Jaguar_53,768,1024,Jaguar,152.00051200000001,91.19999999999999,1022.4005119999999,766.400256,./Jaguar_53.jpg
Jaguar_54,1024,768,Jaguar,0.0,103.68,767.360256,1023.36,./Jaguar_54.jpg
Jaguar_55,685,1024,Jaguar,0.0,0.0,948.48,684.36021,./Jaguar_55.jpg
Jaguar_56,683,1024,Jaguar,0.0,83.292533,976.0,665.700976,./Jaguar_56.jpg
Jaguar_57,680,1024,Jaguar,0.0,0.0,1023.36,679.35944,./Jaguar_57.jpg
Jaguar_58,1024,680,Jaguar,43.4996,107.52,550.78096,992.64,./Jaguar_58.jpg
Jaguar_59,1024,1024,Jaguar,0.0,128.0,1022.4005119999999,896.0,./Jaguar_59.jpg
Jaguar_6,577,1024,Jaguar,23.68,49.310997,1023.36,576.35953,./Jaguar_6.jpg
Jaguar_60,766,1024,Jaguar,35.2,131.936606,743.68,753.190948,./Jaguar_60.jpg
Jaguar_61,683,1024,Jaguar,91.52,33.31674,1023.36,682.3593460000001,./Jaguar_61.jpg
Jaguar_62,768,1024,Jaguar,46.08,79.35974399999999,1023.36,698.240256,./Jaguar_62.jpg
Jaguar_63,819,1024,Jaguar,0.0,61.425,1022.72,817.7207219999999,./Jaguar_63.jpg
Jaguar_64,801,1024,Jaguar,72.32,47.381553,975.36,701.7552989999999,./Jaguar_64.jpg
Jaguar_65,860,1024,Jaguar,183.68,39.701899999999995,967.04,843.9911000000001,./Jaguar_65.jpg
Jaguar_66,683,1024,Jaguar,437.00019199999997,85.999945,645.9996160000001,638.999774,./Jaguar_66.jpg
Jaguar_67,682,1024,Jaguar,195.84,94.68683399999999,1022.72,680.720568,./Jaguar_67.jpg
Jaguar_68,926,1024,Jaguar,111.36,119.66975799999999,1023.36,925.360134,./Jaguar_68.jpg
Jaguar_69,682,1024,Jaguar,0.0,0.0,952.32,680.720568,./Jaguar_69.jpg
Jaguar_7,819,1024,Jaguar,4.48,166.99901400000002,945.28,583.5375,./Jaguar_7.jpg
Jaguar_70,1024,824,Jaguar,131.788912,0.0,780.4969199999999,1022.72,./Jaguar_70.jpg
Jaguar_71,799,1024,Jaguar,0.0,0.0,795.307008,795.585074,./Jaguar_71.jpg
Jaguar_72,683,1024,Jaguar,0.0,0.0,1023.36,682.3593460000001,./Jaguar_72.jpg
Jaguar_73,941,768,Jaguar,111.730176,135.26874999999998,754.474752,940.411875,./Jaguar_73.jpg
Jaguar_74,768,1024,Jaguar,0.0,122.88,1023.36,767.360256,./Jaguar_74.jpg
Jaguar_75,768,1024,Jaguar,0.0,0.0,964.48,766.719744,./Jaguar_75.jpg
Jaguar_76,683,1024,Jaguar,0.0,41.005954,952.32,682.3593460000001,./Jaguar_76.jpg
Jaguar_77,683,1024,Jaguar,0.0,0.0,708.48,682.3593460000001,./Jaguar_77.jpg
Jaguar_78,683,1024,Jaguar,0.0,0.0,1023.36,682.3593460000001,./Jaguar_78.jpg
Jaguar_79,1024,683,Jaguar,134.323561,188.870656,681.861439,1022.8623359999999,./Jaguar_79.jpg
Jaguar_8,819,1024,Jaguar,307.2,102.375,1023.36,818.360361,./Jaguar_8.jpg
Jaguar_80,683,1024,Jaguar,452.48,0.0,1023.36,682.3593460000001,./Jaguar_80.jpg
Jaguar_81,1024,683,Jaguar,0.0,0.0,682.3593460000001,1023.36,./Jaguar_81.jpg
Jaguar_82,1024,1009,Jaguar,98.62369600000001,148.85888,875.288329,1023.051776,./Jaguar_82.jpg
Jaguar_83,1024,768,Jaguar,0.0,0.0,767.360256,1023.36,./Jaguar_83.jpg
Jaguar_84,721,1024,Jaguar,0.0,0.0,1023.36,720.360473,./Jaguar_84.jpg
Jaguar_85,768,1024,Jaguar,37.76,18.560256,1023.36,767.360256,./Jaguar_85.jpg
Jaguar_86,683,1024,Jaguar,33.92,130.065056,953.6,508.08506600000004,./Jaguar_86.jpg
Jaguar_87,750,1024,Jaguar,0.0,0.0,791.6134400000001,749.25,./Jaguar_87.jpg
Jaguar_88,768,1024,Jaguar,80.0,13.440000000000001,893.44,646.400256,./Jaguar_88.jpg
Jaguar_89,682,1024,Jaguar,0.0,6.403980000000001,662.4,678.79801,./Jaguar_89.jpg
Jaguar_9,575,1024,Jaguar,0.0,84.920025,840.704,562.7225999999999,./Jaguar_9.jpg
Jaguar_90,768,1024,Jaguar,0.64,256.640256,741.76,767.360256,./Jaguar_90.jpg
Jaguar_91,768,1024,Jaguar,0.0,157.44,816.0,767.360256,./Jaguar_91.jpg
Jaguar_92,798,1024,Jaguar,182.782976,43.641024,1022.961664,796.961004,./Jaguar_92.jpg
Jaguar_93,576,1024,Jaguar,177.92,305.919936,1023.36,573.440256,./Jaguar_93.jpg
Jaguar_94,1024,993,Jaguar,35.493792,0.0,992.1748170000001,962.11456,./Jaguar_94.jpg
Jaguar_95,683,1024,Jaguar,0.0,11.533138000000001,726.4,682.3593460000001,./Jaguar_95.jpg
Jaguar_96,752,1024,Jaguar,89.01529599999999,113.27977600000001,1023.36,751.360048,./Jaguar_96.jpg
Jaguar_97,685,1024,Jaguar,119.53766399999999,34.88431,1022.942208,683.943045,./Jaguar_97.jpg
Jaguar_98,1024,683,Jaguar,87.777794,142.72,545.246413,993.28,./Jaguar_98.jpg
Jaguar_99,682,1024,Jaguar,295.68,0.0,1022.72,680.720568,./Jaguar_99.jpg
Leopard_0,685,1024,Leopard,0.0,0.0,1023.36,684.36021,./Leopard_0.jpg
Leopard_1,745,1024,Leopard,0.0,82.6354,859.52,744.3593,./Leopard_1.jpg
Leopard_10,575,1024,Leopard,29.696,90.0358,834.56,558.62975,./Leopard_10.jpg
Leopard_100,744,1024,Leopard,0.0,51.26606399999999,856.96,743.3594159999999,./Leopard_100.jpg
Leopard_101,768,1024,Leopard,0.0,0.0,837.12,767.360256,./Leopard_101.jpg
Leopard_102,721,1024,Leopard,0.0,2.5588290000000002,1023.36,720.360473,./Leopard_102.jpg
Leopard_103,768,1024,Leopard,42.24,12.159744,1023.36,767.360256,./Leopard_103.jpg
Leopard_104,768,1024,Leopard,294.4,2.4000000000000004,1013.6002560000001,639.2002560000001,./Leopard_104.jpg
Leopard_105,680,1024,Leopard,0.0,0.0,1023.36,679.35944,./Leopard_105.jpg
Leopard_106,768,1024,Leopard,79.36,15.999744,897.92,644.480256,./Leopard_106.jpg
Leopard_107,680,1024,Leopard,252.99967999999998,409.99987999999996,542.999552,549.00004,./Leopard_107.jpg
Leopard_108,684,1024,Leopard,275.84,90.943956,1023.36,683.359776,./Leopard_108.jpg
Leopard_109,682,1024,Leopard,0.64,88.928708,764.16,587.3131659999999,./Leopard_109.jpg
Leopard_11,819,1024,Leopard,421.12,161.240625,1023.36,818.360361,./Leopard_11.jpg
Leopard_110,768,1024,Leopard,1.28,255.999744,751.36,767.360256,./Leopard_110.jpg
Leopard_111,768,1024,Leopard,0.0,163.2,820.48,767.360256,./Leopard_111.jpg
Leopard_112,685,1024,Leopard,354.56,198.27256499999996,648.32,560.2799950000001,./Leopard_112.jpg
Leopard_113,1024,993,Leopard,56.955501000000005,9.90208,983.9200079999999,976.9666560000001,./Leopard_113.jpg
Leopard_114,683,1024,Leopard,0.0,17.299024,725.76,681.718692,./Leopard_114.jpg
Leopard_115,752,1024,Leopard,96.060416,112.63982399999998,1023.36,751.360048,./Leopard_115.jpg
Leopard_116,768,1024,Leopard,58.24,97.28025600000001,1023.36,767.360256,./Leopard_116.jpg
Leopard_117,716,1024,Leopard,203.52,78.132068,1023.36,715.3598959999999,./Leopard_117.jpg
Leopard_118,1024,683,Leopard,87.777794,138.88,552.9349440000001,994.56,./Leopard_118.jpg
Leopard_119,682,1024,Leopard,298.24,0.0,1022.72,680.720568,./Leopard_119.jpg
Leopard_12,1024,981,Leopard,0.0,0.0,980.359407,1023.36,./Leopard_12.jpg
Leopard_120,770,1024,Leopard,279.835648,33.42415999999999,801.122304,747.7169700000001,./Leopard_120.jpg
Leopard_121,768,1024,Leopard,0.0,0.0,1014.4,767.360256,./Leopard_121.jpg
Leopard_122,875,1024,Leopard,105.6,191.386125,1019.52,874.3595,./Leopard_122.jpg
Leopard_13,682,1024,Leopard,0.0,0.0,748.8,680.720568,./Leopard_13.jpg
Leopard_14,680,1024,Leopard,0.0,0.0,1023.36,679.35944,./Leopard_14.jpg
Leopard_15,683,1024,Leopard,368.0,303.697999,561.92,517.696242,./Leopard_15.jpg
Leopard_16,1024,943,Leopard,106.18274299999999,0.0,941.7354369999999,1022.73536,./Leopard_16.jpg
Leopard_17,683,1024,Leopard,0.0,32.676086000000005,1006.08,682.3593460000001,./Leopard_17.jpg
Leopard_18,1024,768,Leopard,0.0,168.96,650.141952,1023.36,./Leopard_18.jpg
Leopard_19,680,1024,Leopard,359.68,102.35156,848.0,615.39048,./Leopard_19.jpg
Leopard_2,683,1024,Leopard,56.32,30.11347,920.32,682.3593460000001,./Leopard_2.jpg
Leopard_20,768,1024,Leopard,128.64,58.880256,1023.36,767.360256,./Leopard_20.jpg
Leopard_21,683,1024,Leopard,103.68,1.2813080000000001,795.52,682.3593460000001,./Leopard_21.jpg
Leopard_22,1024,677,Leopard,147.953611,254.23872000000003,676.3595580000001,658.3316480000001,./Leopard_22.jpg
Leopard_23,904,1024,Leopard,213.12,163.897912,597.12,820.770528,./Leopard_23.jpg
Leopard_24,1024,620,Leopard,0.0,5.76,619.3601600000001,1023.36,./Leopard_24.jpg
Leopard_25,683,1024,Leopard,331.52,70.47808700000002,1023.36,682.3593460000001,./Leopard_25.jpg
Leopard_26,721,1024,Leopard,102.464512,37.778958,1023.36,720.3597520000001,./Leopard_26.jpg
Leopard_27,683,1024,Leopard,0.0,7.688530999999999,1008.0,682.3593460000001,./Leopard_27.jpg
Leopard_28,768,1024,Leopard,117.600256,124.80000000000001,639.200256,767.199744,./Leopard_28.jpg
Leopard_29,682,1024,Leopard,0.0,75.55673399999999,897.989632,681.337096,./Leopard_29.jpg
Leopard_3,768,1024,Leopard,197.12,291.200256,704.64,485.120256,./Leopard_3.jpg
Leopard_30,1024,1012,Leopard,0.0,0.0,1010.7208320000001,1022.72,./Leopard_30.jpg
Leopard_31,803,1024,Leopard,19.2,2.5615699999999997,1023.36,802.3600090000001,./Leopard_31.jpg
Leopard_32,1024,681,Leopard,109.39107299999999,360.595456,583.1641350000001,554.7632639999999,./Leopard_32.jpg
Leopard_33,680,1024,Leopard,296.96,44.82084,890.88,644.78348,./Leopard_33.jpg
Leopard_34,768,1024,Leopard,0.0,0.0,924.16,766.719744,./Leopard_34.jpg
Leopard_35,685,1024,Leopard,99.84,141.349065,892.16,518.067555,./Leopard_35.jpg
Leopard_36,768,1024,Leopard,34.56,69.12,1023.36,767.360256,./Leopard_36.jpg
Leopard_37,683,1024,Leopard,332.16,124.939141,748.16,559.3421669999999,./Leopard_37.jpg
Leopard_38,1017,1024,Leopard,0.0,60.802362,992.0,1016.3603069999999,./Leopard_38.jpg
Leopard_39,683,1024,Leopard,494.932992,396.823,711.339008,508.835,./Leopard_39.jpg
Leopard_4,740,1024,Leopard,72.32,176.03786,985.6,560.1208,./Leopard_4.jpg
Leopard_40,682,1024,Leopard,0.0,0.0,1023.36,681.35892,./Leopard_40.jpg
Leopard_41,680,1024,Leopard,0.0,0.0,1023.36,679.35944,./Leopard_41.jpg
Leopard_42,1024,834,Leopard,0.0,32.0,833.359488,1023.36,./Leopard_42.jpg
Leopard_43,768,973,Leopard,0.0,48.684288,972.391875,767.391744,./Leopard_43.jpg
Leopard_44,992,1024,Leopard,23.624704,66.47788800000001,1023.2616960000001,991.2609599999998,./Leopard_44.jpg
Leopard_45,683,1024,Leopard,0.0,32.676086000000005,1023.36,682.3593460000001,./Leopard_45.jpg
Leopard_46,768,773,Leopard,21.270641,18.354432,772.516875,767.5169279999999,./Leopard_46.jpg
Leopard_47,704,1024,Leopard,208.64,0.0,1022.08,703.3593599999999,./Leopard_47.jpg
Leopard_48,683,1024,Leopard,248.96,67.915471,925.44,682.3593460000001,./Leopard_48.jpg
Leopard_49,819,1024,Leopard,258.56,0.0,1023.36,772.93125,./Leopard_49.jpg
Leopard_5,768,994,Leopard,401.87121799999994,0.0,993.352906,767.353344,./Leopard_5.jpg
Leopard_50,685,1024,Leopard,0.0,0.0,1023.2002560000001,684.1999199999999,./Leopard_50.jpg
Leopard_51,685,1024,Leopard,273.28,0.0,1020.8,684.36021,./Leopard_51.jpg
Leopard_52,680,1024,Leopard,0.0,160.07540000000003,730.88,578.83232,./Leopard_52.jpg
Leopard_53,685,1024,Leopard,375.68,102.97399499999999,1023.36,680.52284,./Leopard_53.jpg
Leopard_54,728,1024,Leopard,0.0,47.381152,921.6,726.7194479999999,./Leopard_54.jpg
Leopard_55,683,1024,Leopard,65.92,121.09453400000001,875.52,624.054368,./Leopard_55.jpg
Leopard_56,957,1024,Leopard,40.32,0.0,1023.36,956.3597669999999,./Leopard_56.jpg
Leopard_57,679,1024,Leopard,423.00006399999995,0.0,1022.999552,677.9998330000001,./Leopard_57.jpg
Leopard_58,626,1024,Leopard,0.0,0.0,912.0,625.359602,./Leopard_58.jpg
Leopard_59,768,1024,Leopard,142.399488,94.40025600000001,1022.4005119999999,766.400256,./Leopard_59.jpg
Leopard_6,684,1024,Leopard,427.52,411.168816,608.0,481.61807999999996,./Leopard_6.jpg
Leopard_60,778,1024,Leopard,65.96096,20.490185999999998,1023.36,777.3597060000001,./Leopard_60.jpg
Leopard_61,768,1013,Leopard,8.104000000000001,0.0,1011.987,766.987008,./Leopard_61.jpg
Leopard_62,1024,768,Leopard,0.0,111.36,767.360256,1023.36,./Leopard_62.jpg
Leopard_63,685,1024,Leopard,0.0,1.918685,928.0,684.36021,./Leopard_63.jpg
Leopard_64,768,1024,Leopard,218.24,30.72,705.28,737.28,./Leopard_64.jpg
Leopard_65,819,1024,Leopard,0.0,0.0,1015.68,818.360361,./Leopard_65.jpg
Leopard_66,678,1024,Leopard,1.92,188.22635999999997,631.68,677.359968,./Leopard_66.jpg
Leopard_67,683,1024,Leopard,84.48,136.983846,558.08,620.909153,./Leopard_67.jpg
Leopard_68,683,1024,Leopard,201.955328,110.9875,955.732992,681.577311,./Leopard_68.jpg
Leopard_69,682,1024,Leopard,0.0,0.0,929.28,680.720568,./Leopard_69.jpg
Leopard_7,768,1024,Leopard,307.2,193.599744,547.2,744.0,./Leopard_7.jpg
Leopard_70,683,1024,Leopard,398.08,0.0,641.92,646.4793070000001,./Leopard_70.jpg
Leopard_71,1024,680,Leopard,72.28604,102.4,566.7732,1004.8,./Leopard_71.jpg
Leopard_72,683,1024,Leopard,31.36,52.538409,1023.36,682.3593460000001,./Leopard_72.jpg
Leopard_73,1024,683,Leopard,184.41000000000003,326.542336,681.861439,1022.8623359999999,./Leopard_73.jpg
Leopard_74,1024,1024,Leopard,0.0,0.0,1022.4005119999999,1022.4005119999999,./Leopard_74.jpg
Leopard_75,890,1024,Leopard,0.0,30.093570000000003,954.24,889.36009,./Leopard_75.jpg
Leopard_76,766,1024,Leopard,34.56,140.26226,741.12,748.70755,./Leopard_76.jpg
Leopard_77,1024,682,Leopard,0.0,0.0,681.35892,1023.36,./Leopard_77.jpg
Leopard_78,819,1024,Leopard,0.0,63.984375,1022.72,817.7207219999999,./Leopard_78.jpg
Leopard_79,768,1024,Leopard,0.0,0.0,921.6,739.839744,./Leopard_79.jpg
Leopard_8,577,1024,Leopard,26.88,59.557363,1023.36,576.35953,./Leopard_8.jpg
Leopard_80,860,1024,Leopard,187.52,30.09656,963.2,842.06986,./Leopard_80.jpg
Leopard_81,683,1024,Leopard,440.99993600000005,85.00003299999999,645.9996160000001,630.999795,./Leopard_81.jpg
Leopard_82,682,1024,Leopard,198.4,67.816034,1024.0,682.0,./Leopard_82.jpg
Leopard_83,926,1024,Leopard,113.92,115.82963600000001,1023.36,925.360134,./Leopard_83.jpg
Leopard_84,904,768,Leopard,0.0,19.775,767.4347519999999,903.4350000000001,./Leopard_84.jpg
Leopard_85,799,1024,Leopard,0.0,0.0,795.307008,795.585074,./Leopard_85.jpg
Leopard_86,941,768,Leopard,88.20864,145.855,766.824192,940.411875,./Leopard_86.jpg
Leopard_87,680,1024,Leopard,0.0,0.0,888.32,679.35944,./Leopard_87.jpg
Leopard_88,1024,768,Leopard,81.279744,108.16,767.360256,1023.36,./Leopard_88.jpg
Leopard_89,682,1024,Leopard,60.16,58.859328,1022.72,680.720568,./Leopard_89.jpg
Leopard_9,819,1024,Leopard,318.08,80.620722,1023.36,818.360361,./Leopard_9.jpg
Leopard_90,683,1024,Leopard,163.2,212.71693499999998,981.76,574.078575,./Leopard_90.jpg
Leopard_91,683,1024,Leopard,0.0,42.287262,931.84,682.3593460000001,./Leopard_91.jpg
Leopard_92,768,1024,Leopard,183.68,175.35974399999998,937.6,645.12,./Leopard_92.jpg
Leopard_93,685,1024,Leopard,0.0,104.25289,515.2,684.36021,./Leopard_93.jpg
Leopard_94,683,1024,Leopard,0.0,148.64538800000003,1023.36,682.3593460000001,./Leopard_94.jpg
Leopard_95,1024,683,Leopard,136.6,193.422336,681.861439,1022.8623359999999,./Leopard_95.jpg
Leopard_96,680,1024,Leopard,0.0,0.0,958.08,679.35944,./Leopard_96.jpg
Leopard_97,683,1024,Leopard,456.96,0.0,1023.36,682.3593460000001,./Leopard_97.jpg
Leopard_98,1024,683,Leopard,0.0,0.0,682.3593460000001,1023.36,./Leopard_98.jpg
Leopard_99,1024,1009,Leopard,104.31344699999998,152.651776,874.339869,1023.051776,./Leopard_99.jpg
Lion_0,614,1024,Lion,395.947008,64.811384,1006.08,580.7414620000001,./Lion_0.jpg
Lion_1,768,1024,Lion,181.12,374.4,542.08,556.8,./Lion_1.jpg
Lion_10,925,1024,Lion,14.72,36.51345,928.0,924.358975,./Lion_10.jpg
Lion_100,576,1024,Lion,314.24,3.200256,832.64,514.559808,./Lion_100.jpg
Lion_101,772,1024,Lion,48.10752,12.362807999999998,973.1440640000001,754.142096,./Lion_101.jpg
Lion_102,1024,683,Lion,0.0,46.08,641.9947289999999,1009.92,./Lion_102.jpg
Lion_103,683,1024,Lion,373.76,286.398975,977.28,556.7795510000001,./Lion_103.jpg
Lion_104,683,1024,Lion,36.48,0.0,1023.36,682.3593460000001,./Lion_104.jpg
Lion_105,1024,1024,Lion,284.444672,80.313344,916.9152,766.326784,./Lion_105.jpg
Lion_106,1024,654,Lion,113.90587200000002,27.52,599.60682,1007.36,./Lion_106.jpg
Lion_107,638,1024,Lion,0.0,0.0,1023.2002560000001,490.707492,./Lion_107.jpg
Lion_108,682,1024,Lion,0.0,0.0,1022.961664,680.9619960000001,./Lion_108.jpg
Lion_109,683,1024,Lion,4.48,0.0,1023.36,682.3593460000001,./Lion_109.jpg
Lion_11,678,1024,Lion,130.56,63.382152,604.16,677.359968,./Lion_11.jpg
Lion_110,1024,683,Lion,0.0,0.0,599.707467,1020.8,./Lion_110.jpg
Lion_111,1024,800,Lion,51.2,0.0,798.7199999999999,1022.72,./Lion_111.jpg
Lion_112,683,1024,Lion,39.04,30.754123999999997,1015.04,682.3593460000001,./Lion_112.jpg
Lion_113,1024,919,Lion,0.0,0.0,918.359457,1023.36,./Lion_113.jpg
Lion_114,768,1024,Lion,400.64,204.800256,730.88,759.039744,./Lion_114.jpg
Lion_115,768,1024,Lion,309.76,87.03974399999998,985.6,756.907008,./Lion_115.jpg
Lion_116,682,1024,Lion,320.0,0.0,1023.36,545.0885000000001,./Lion_116.jpg
Lion_117,682,1024,Lion,2.56,5.11841,829.44,680.720568,./Lion_117.jpg
Lion_118,1024,685,Lion,0.0,113.28,684.36021,968.32,./Lion_118.jpg
Lion_119,683,1024,Lion,0.0,0.0,803.84,682.3593460000001,./Lion_119.jpg
Lion_12,768,1024,Lion,387.84,110.07974399999999,928.64,355.20000000000005,./Lion_12.jpg
Lion_120,576,1024,Lion,144.0,30.999744000000003,542.000128,333.999936,./Lion_120.jpg
Lion_121,678,1024,Lion,0.0,114.600306,946.56,677.359968,./Lion_121.jpg
Lion_122,683,1024,Lion,294.175744,25.837207,701.754368,645.929492,./Lion_122.jpg
Lion_123,754,1024,Lion,314.886144,322.43452799999994,639.6897280000001,572.940472,./Lion_123.jpg
Lion_124,1024,1024,Lion,191.147008,87.04,669.0129919999999,1022.292992,./Lion_124.jpg
Lion_125,768,1024,Lion,286.72,53.120256,977.92,697.599744,./Lion_125.jpg
Lion_126,683,1024,Lion,353.92,153.130649,720.0,532.43265,./Lion_126.jpg
Lion_127,1024,683,Lion,0.0,23.04,617.647145,1023.36,./Lion_127.jpg
Lion_128,683,1024,Lion,0.0,0.0,1023.36,682.3593460000001,./Lion_128.jpg
Lion_129,682,1024,Lion,163.84,113.879678,870.4,637.215788,./Lion_129.jpg
Lion_13,682,1024,Lion,353.92,216.447022,613.76,535.354314,./Lion_13.jpg
Lion_130,1024,685,Lion,162.45596999999998,435.2,480.33159,974.08,./Lion_130.jpg
Lion_131,682,1024,Lion,110.08,0.0,962.56,680.720568,./Lion_131.jpg
Lion_132,1024,768,Lion,0.0,0.0,768.0,1024.0,./Lion_132.jpg
Lion_133,683,1024,Lion,290.182144,280.764908,774.545408,467.698593,./Lion_133.jpg
Lion_134,767,1024,Lion,208.64,0.0,1023.36,766.359555,./Lion_134.jpg
Lion_135,683,1024,Lion,90.88,135.190288,1023.36,613.162567,./Lion_135.jpg
Lion_136,683,1024,Lion,85.12,0.0,1023.36,682.3593460000001,./Lion_136.jpg
Lion_137,1024,677,Lion,190.68652799999998,240.64,461.99834000000004,599.04,./Lion_137.jpg
Lion_138,683,1024,Lion,0.0,41.646608,673.92,655.449146,./Lion_138.jpg
Lion_139,681,1024,Lion,128.0,0.0,1022.999552,680.000292,./Lion_139.jpg
Lion_14,683,1024,Lion,257.99987200000004,79.99979,949.9996160000001,551.0000050000001,./Lion_14.jpg
Lion_140,640,1024,Lion,234.399744,9.6,1020.8,639.2,./Lion_140.jpg
Lion_141,683,1024,Lion,0.0,42.927916,1023.36,682.3593460000001,./Lion_141.jpg
Lion_142,681,1024,Lion,1.92,0.0,1023.36,680.35986,./Lion_142.jpg
Lion_143,1024,683,Lion,106.25840799999999,81.28,682.3600289999999,756.48,./Lion_143.jpg
Lion_144,1024,768,Lion,0.0,231.68,767.360256,952.32,./Lion_144.jpg
Lion_145,682,1024,Lion,176.551936,7.266028,1022.961664,680.9619960000001,./Lion_145.jpg
Lion_146,683,1024,Lion,185.6,2.5626160000000002,1023.36,682.3593460000001,./Lion_146.jpg
Lion_147,684,1024,Lion,200.32,208.145988,697.6,397.07841599999995,./Lion_147.jpg
Lion_148,574,1024,Lion,104.32,70.390194,1023.36,573.35999,./Lion_148.jpg
